,time,open,high,low,close,tick_volume,spread,real_volume
0,2023-01-02 04:00:00,1.07016,1.07017,1.06909,1.06967,340,1,0
1,2023-01-02 08:00:00,1.06971,1.07005,1.06636,1.06784,5790,0,0
2,2023-01-02 12:00:00,1.06788,1.06898,1.06749,1.06788,3224,0,0
3,2023-01-02 16:00:00,1.06787,1.06819,1.0651,1.06607,5026,0,0
4,2023-01-02 20:00:00,1.06604,1.06727,1.06499,1.06665,2361,0,0
5,2023-01-03 00:00:00,1.06642,1.0683,1.06493,1.06597,10675,0,0
6,2023-01-03 04:00:00,1.06596,1.06802,1.06575,1.06637,12043,0,0
7,2023-01-03 08:00:00,1.06637,1.06677,1.05339,1.05476,34129,0,0
8,2023-01-03 12:00:00,1.05479,1.057,1.05196,1.05604,28042,0,0
9,2023-01-03 16:00:00,1.05604,1.05974,1.05372,1.05461,37222,0,0
10,2023-01-03 20:00:00,1.05463,1.05689,1.05433,1.0547,17090,0,0
11,2023-01-04 00:00:00,1.05465,1.05691,1.05402,1.05667,12432,0,0
12,2023-01-04 04:00:00,1.05667,1.0578400000000001,1.05612,1.05693,8863,0,0
13,2023-01-04 08:00:00,1.05693,1.06354,1.05594,1.06109,30127,0,0
14,2023-01-04 12:00:00,1.06109,1.06244,1.05949,1.06105,24248,0,0
15,2023-01-04 16:00:00,1.06106,1.06286,1.05812,1.06074,40632,0,0
16,2023-01-04 20:00:00,1.06074,1.06129,1.05851,1.0603,24349,0,0
17,2023-01-05 00:00:00,1.06015,1.06315,1.05973,1.06204,9561,0,0
18,2023-01-05 04:00:00,1.06202,1.06202,1.06017,1.06106,10443,0,0
19,2023-01-05 08:00:00,1.06107,1.06291,1.05902,1.06235,22575,0,0
20,2023-01-05 12:00:00,1.06238,1.0626,1.05514,1.05524,26874,0,0
21,2023-01-05 16:00:00,1.05524,1.05675,1.0515,1.05299,38802,0,0
22,2023-01-05 20:00:00,1.05299,1.05433,1.05152,1.05207,17968,0,0
23,2023-01-06 00:00:00,1.05205,1.05326,1.05178,1.0525,8372,0,0
24,2023-01-06 04:00:00,1.05251,1.05362,1.05106,1.05143,8577,0,0
25,2023-01-06 08:00:00,1.05148,1.0531,1.04968,1.05075,21228,0,0
26,2023-01-06 12:00:00,1.05075,1.0545,1.04832,1.05426,28211,0,0
27,2023-01-06 16:00:00,1.05426,1.06382,1.05011,1.0637699999999999,45357,0,0
28,2023-01-06 20:00:00,1.06378,1.06481,1.06295,1.06427,14269,0,0
29,2023-01-09 00:00:00,1.06394,1.06719,1.0636,1.06667,9379,0,0
30,2023-01-09 04:00:00,1.06667,1.06831,1.06659,1.06772,10022,0,0
31,2023-01-09 08:00:00,1.06772,1.06997,1.06599,1.06724,24194,0,0
32,2023-01-09 12:00:00,1.06727,1.07319,1.06614,1.07252,23124,0,0
33,2023-01-09 16:00:00,1.07253,1.07607,1.07115,1.07503,31095,0,0
34,2023-01-09 20:00:00,1.07503,1.07542,1.07301,1.07318,17472,0,0
35,2023-01-10 00:00:00,1.07293,1.07397,1.07204,1.07362,10145,1,0
36,2023-01-10 04:00:00,1.07362,1.07441,1.07212,1.07427,9486,0,0
37,2023-01-10 08:00:00,1.0743,1.07518,1.07222,1.07461,20909,0,0
38,2023-01-10 12:00:00,1.07461,1.07461,1.07121,1.07217,19561,0,0
39,2023-01-10 16:00:00,1.07219,1.07593,1.07216,1.07334,38630,0,0
40,2023-01-10 20:00:00,1.07334,1.07441,1.07275,1.07334,13128,0,0
41,2023-01-11 00:00:00,1.07329,1.07451,1.07252,1.0731,8248,0,0
42,2023-01-11 04:00:00,1.07308,1.07568,1.07263,1.07478,5942,0,0
43,2023-01-11 08:00:00,1.0748,1.07575,1.0725500000000001,1.07417,18590,0,0
