,time,open,high,low,close,tick_volume,spread,real_volume
63,2015-04-01,1.07331,1.07992,1.0718,1.07624,72023,10,0
64,2015-04-02,1.07622,1.09048,1.07497,1.08792,67761,1,0
65,2015-04-03,1.08793,1.10261,1.08632,1.09679,42177,8,0
66,2015-04-06,1.10007,1.10348,1.0909,1.09213,42818,1,0
67,2015-04-07,1.09211,1.0954,1.08029,1.08137,70632,4,0
68,2015-04-08,1.08137,1.0887,1.07627,1.07795,75544,4,0
69,2015-04-09,1.07796,1.07884,1.06372,1.06584,70600,4,0
70,2015-04-10,1.06585,1.06833,1.05674,1.0603,69708,4,0
71,2015-04-13,1.0603,1.0619,1.05202,1.05659,70464,2,0
72,2015-04-14,1.05658,1.07043,1.05311,1.06539,77117,4,0
73,2015-04-15,1.06534,1.07015,1.05705,1.06869,82189,4,0
74,2015-04-16,1.06869,1.08172,1.06246,1.07592,109153,5,0
75,2015-04-17,1.07592,1.08481,1.07343,1.08089,92329,4,0
76,2015-04-20,1.08089,1.08195,1.0712,1.07379,71150,4,0
77,2015-04-21,1.07379,1.07808,1.0659399999999999,1.07333,88718,4,0
78,2015-04-22,1.07333,1.08004,1.07079,1.07253,92181,4,0
79,2015-04-23,1.07253,1.08458,1.0665499999999999,1.08245,100340,4,0
80,2015-04-24,1.08245,1.08996,1.07842,1.087,100443,4,0
81,2015-04-27,1.08627,1.09263,1.08191,1.08869,86221,4,0
82,2015-04-28,1.08897,1.09905,1.08595,1.09788,100394,4,0
83,2015-04-29,1.09767,1.11875,1.09591,1.11265,117774,4,0
84,2015-04-30,1.11277,1.12659,1.10708,1.12222,143218,4,0
85,2015-05-01,1.12188,1.12896,1.11742,1.11967,102047,4,0
86,2015-05-04,1.11922,1.12238,1.11224,1.11469,62220,4,0
87,2015-05-05,1.11444,1.12203,1.10662,1.11849,21097,2,0
88,2015-05-06,1.1185100000000001,1.13693,1.11749,1.13447,41796,1,0
89,2015-05-07,1.13473,1.13918,1.12371,1.12657,31166,1,0
90,2015-05-08,1.12654,1.12876,1.11789,1.12085,34340,5,0
91,2015-05-11,1.12,1.12053,1.11305,1.11542,48198,6,0
92,2015-05-12,1.11544,1.1278,1.11337,1.12127,105463,7,0
93,2015-05-13,1.12127,1.13821,1.12019,1.13542,86143,5,0
94,2015-05-14,1.13535,1.14442,1.13402,1.14095,105449,5,0
95,2015-05-15,1.14094,1.14661,1.13233,1.14466,77665,1,0
96,2015-05-18,1.14485,1.14485,1.12979,1.1314,51726,6,0
97,2015-05-19,1.13146,1.13256,1.11184,1.1149,112121,7,0
98,2015-05-20,1.11506,1.11514,1.10616,1.10932,122301,7,0
99,2015-05-21,1.10917,1.11807,1.1078999999999999,1.11113,109322,4,0
100,2015-05-22,1.11113,1.12069,1.10016,1.10141,105137,7,0
101,2015-05-25,1.10052,1.10089,1.09584,1.09769,60698,7,0
102,2015-05-26,1.09764,1.09806,1.08626,1.08723,113774,5,0
103,2015-05-27,1.08718,1.09284,1.08185,1.09034,107899,7,0
104,2015-05-28,1.09035,1.09579,1.08681,1.09473,117478,7,0
105,2015-05-29,1.09471,1.10053,1.09251,1.09895,104414,7,0
106,2015-06-01,1.09835,1.09876,1.08865,1.0925799999999999,118185,5,0
107,2015-06-02,1.09257,1.11927,1.09152,1.11501,189524,5,0
108,2015-06-03,1.11499,1.12843,1.10811,1.12737,102112,2,0
109,2015-06-04,1.12736,1.1379299999999999,1.12219,1.12372,67030,1,0
110,2015-06-05,1.1237,1.12793,1.10489,1.11163,185260,5,0
111,2015-06-08,1.11018,1.13063,1.10837,1.12908,151939,5,0
112,2015-06-09,1.12902,1.13446,1.12136,1.12817,171017,5,0
113,2015-06-10,1.12796,1.13855,1.12599,1.1323,187092,5,0
114,2015-06-11,1.13232,1.13306,1.11816,1.1256599999999999,150647,5,0
115,2015-06-12,1.12567,1.12961,1.11509,1.12621,148197,5,0
116,2015-06-15,1.12133,1.12938,1.11893,1.1282,112556,6,0
117,2015-06-16,1.1283,1.13292,1.12044,1.12467,128956,4,0
118,2015-06-17,1.12467,1.13574,1.12057,1.13365,150512,5,0
119,2015-06-18,1.13365,1.1436,1.13297,1.13595,164081,5,0
120,2015-06-19,1.13575,1.13962,1.12915,1.13483,127247,5,0
121,2015-06-22,1.1374,1.14097,1.1311499999999999,1.13396,132015,5,0
122,2015-06-23,1.13398,1.13469,1.11347,1.11674,155646,5,0
123,2015-06-24,1.11663,1.12344,1.11539,1.12033,143646,5,0
124,2015-06-25,1.12056,1.12273,1.11534,1.12035,122528,5,0
125,2015-06-26,1.12023,1.12194,1.11297,1.11713,118028,5,0
126,2015-06-29,1.10047,1.12776,1.09538,1.1235,193963,5,0
127,2015-06-30,1.12346,1.12437,1.11123,1.11453,156812,5,0
128,2015-07-01,1.1138,1.11708,1.10425,1.10518,135383,5,0
129,2015-07-02,1.10525,1.11209,1.1031900000000001,1.10826,127664,4,0
130,2015-07-03,1.10835,1.11175,1.10643,1.11038,100405,4,0
131,2015-07-06,1.09794,1.1095,1.09688,1.10551,153241,7,0
132,2015-07-07,1.10551,1.10581,1.09158,1.10103,173620,5,0
133,2015-07-08,1.10104,1.10925,1.09734,1.10756,160168,6,0
134,2015-07-09,1.10754,1.11245,1.0991,1.10353,143058,4,0
135,2015-07-10,1.10353,1.12153,1.103,1.11541,157300,6,0
136,2015-07-13,1.10993,1.11963,1.09948,1.10001,148997,5,0
137,2015-07-14,1.10001,1.10808,1.09649,1.10082,143590,5,0
138,2015-07-15,1.10082,1.10349,1.09293,1.09477,142338,7,0
139,2015-07-16,1.09483,1.0962,1.08549,1.0873,142440,5,0
140,2015-07-17,1.08731,1.09063,1.08281,1.08299,118379,7,0
141,2015-07-20,1.08332,1.08695,1.08078,1.08245,115065,7,0
142,2015-07-21,1.08243,1.0969,1.08109,1.09324,148089,5,0
143,2015-07-22,1.09341,1.09662,1.08691,1.09278,201564,4,0
144,2015-07-23,1.09234,1.1018,1.09213,1.09826,167751,5,186244709000
145,2015-07-24,1.098,1.09955,1.09251,1.09762,123864,7,175995652000
146,2015-07-27,1.09759,1.11292,1.09687,1.10866,144811,7,203628425000
147,2015-07-28,1.10871,1.10995,1.10219,1.10592,130748,5,189336562000
148,2015-07-29,1.10588,1.10837,1.09667,1.09821,137573,7,191688935000
149,2015-07-30,1.09809,1.0989,1.08931,1.09313,141300,5,195616530000
150,2015-07-31,1.09304,1.11139,1.09208,1.09831,153941,7,194204244000
151,2015-08-03,1.09711,1.09957,1.0941,1.09503,133189,5,191679044000
152,2015-08-04,1.09493,1.09873,1.08786,1.08809,145962,7,205382383000
153,2015-08-05,1.08783,1.0937000000000001,1.08477,1.09052,146918,6,213087197000
154,2015-08-06,1.09041,1.09433,1.08733,1.09235,130219,5,187670096000
155,2015-08-07,1.09216,1.0977999999999999,1.08548,1.0964,124434,5,168302423000
156,2015-08-10,1.09623,1.10411,1.0925,1.10154,100312,4,140314348000
157,2015-08-11,1.10167,1.1088,1.09602,1.1037,135337,7,182689070000
158,2015-08-12,1.1039,1.12137,1.1024,1.11553,143564,7,190941796000
159,2015-08-13,1.11563,1.11885,1.10796,1.11476,111571,7,152605943000
160,2015-08-14,1.1146,1.11885,1.10976,1.111,110116,4,152786016000
161,2015-08-17,1.1114,1.11245,1.10584,1.10728,120954,7,182187001000
162,2015-08-18,1.10738,1.10935,1.10171,1.10228,118625,7,180837478000
163,2015-08-19,1.10238,1.11342,1.10174,1.1116,149578,7,203361542000
164,2015-08-20,1.11154,1.1244399999999999,1.11067,1.12375,154304,7,206698894000
165,2015-08-21,1.12372,1.13884,1.12289,1.13865,186431,7,244278598000
166,2015-08-24,1.13742,1.17138,1.13679,1.16129,261024,7,208434553000
167,2015-08-25,1.16168,1.16214,1.13961,1.15127,240331,7,286284085000
168,2015-08-26,1.15155,1.15612,1.12912,1.1311499999999999,231687,7,293677321000
169,2015-08-27,1.13072,1.13642,1.12028,1.12393,182216,7,231542552000
170,2015-08-28,1.12428,1.13094,1.11559,1.11803,157044,7,219971880000
171,2015-08-31,1.11767,1.1262,1.11692,1.1209,123174,7,184163777000
172,2015-09-01,1.12079,1.13318,1.12077,1.13133,174012,7,235490083000
173,2015-09-02,1.13127,1.13193,1.12162,1.12258,159394,7,223252877000
174,2015-09-03,1.12252,1.1243,1.10869,1.11222,143763,7,205831706000
175,2015-09-04,1.11206,1.11894,1.10897,1.11469,145529,7,204847038000
176,2015-09-07,1.11571,1.11774,1.1121,1.11684,112259,7,153195005000
177,2015-09-08,1.1166800000000001,1.12292,1.11522,1.12012,144640,7,208937710000
178,2015-09-09,1.11981,1.1216,1.11313,1.1206,153104,7,234688486000
179,2015-09-10,1.1202,1.1295,1.11715,1.12776,168140,7,243099980000
180,2015-09-11,1.12755,1.13493,1.12538,1.13395,146209,7,202645013000
181,2015-09-14,1.1329799999999999,1.13729,1.12832,1.1315,123048,7,197075491000
182,2015-09-15,1.13145,1.13284,1.1258,1.12687,137018,7,213710198000
183,2015-09-16,1.1268,1.13204,1.12138,1.1289,132532,7,199504615000
184,2015-09-17,1.12885,1.14408,1.12842,1.14336,145689,7,205113452000
185,2015-09-18,1.14333,1.146,1.12691,1.12985,159089,7,236593818000
186,2015-09-21,1.12823,1.1329799999999999,1.11809,1.11888,139437,7,216321879000
187,2015-09-22,1.11886,1.12072,1.1113,1.11236,136505,7,221709409000
188,2015-09-23,1.11229,1.1213,1.11049,1.11844,143671,7,213755312000
189,2015-09-24,1.11843,1.1295600000000001,1.11641,1.12321,159672,7,233081365000
190,2015-09-25,1.1228,1.1228,1.11159,1.11994,156142,7,218375155000
191,2015-09-28,1.1191,1.12474,1.11463,1.12436,145183,7,213683913000
192,2015-09-29,1.12441,1.1280999999999999,1.11935,1.12478,156307,7,235262493000
193,2015-09-30,1.12469,1.1261,1.11569,1.11763,144420,4,227797803000
194,2015-10-01,1.11748,1.1209,1.11347,1.11939,136303,7,211697027000
195,2015-10-02,1.11931,1.13181,1.11501,1.1209500000000001,152574,7,215596311000
196,2015-10-05,1.12202,1.1289,1.11731,1.11871,155664,7,239551558000
197,2015-10-06,1.11854,1.12792,1.11717,1.12704,136981,7,223034765000
198,2015-10-07,1.12706,1.1284,1.12112,1.12368,145693,7,243815744000
199,2015-10-08,1.12353,1.13265,1.12341,1.12756,139258,7,225090409000
200,2015-10-09,1.12748,1.13869,1.12667,1.13569,145604,7,226459743000
201,2015-10-12,1.13588,1.1396600000000001,1.13547,1.13578,94013,7,146606375000
202,2015-10-13,1.13571,1.14108,1.13438,1.13782,124917,7,206748865000
203,2015-10-14,1.13773,1.14889,1.13768,1.1473,138506,7,228096319000
204,2015-10-15,1.14723,1.1494900000000001,1.13629,1.13803,144400,7,235172570000
205,2015-10-16,1.13819,1.13945,1.13339,1.13474,122270,0,184775914000
206,2015-10-19,1.13546,1.13788,1.1305399999999999,1.13269,124837,7,197187155000
207,2015-10-20,1.13268,1.13868,1.1323699999999999,1.13453,110310,7,184550685000
208,2015-10-21,1.1343,1.13772,1.13342,1.13382,111411,7,188934438000
209,2015-10-22,1.13372,1.13507,1.10998,1.11087,150246,0,245739417000
210,2015-10-23,1.11055,1.11394,1.0996299999999999,1.10169,153746,0,239950531000
211,2015-10-26,1.10071,1.10682,1.10035,1.10529,114119,0,191914735000
212,2015-10-27,1.10524,1.1078000000000001,1.103,1.10462,115382,0,177658025000
213,2015-10-28,1.10454,1.10955,1.08966,1.09267,128620,0,208717084000
214,2015-10-29,1.09268,1.09862,1.09026,1.0985800000000001,125217,0,205707051000
215,2015-10-30,1.0985800000000001,1.10723,1.09653,1.1005,137706,7,215424727000
216,2015-11-02,1.10266,1.10527,1.09998,1.1015,109114,7,180150735000
217,2015-11-03,1.10139,1.10298,1.09357,1.09627,119749,0,200543770000
218,2015-11-04,1.09626,1.0967500000000001,1.08439,1.08653,136540,0,228434482000
219,2015-11-05,1.08628,1.08972,1.08333,1.08828,133932,0,216939064000
220,2015-11-06,1.08825,1.08935,1.0707,1.0739,132696,0,202222443000
221,2015-11-09,1.07283,1.07896,1.07191,1.0749900000000001,146695,4,219242469000
222,2015-11-10,1.075,1.07637,1.0674,1.07227,141813,4,224497885000
223,2015-11-11,1.07214,1.07733,1.07054,1.07417,131074,7,197648428000
224,2015-11-12,1.07432,1.08301,1.06906,1.0812,175868,7,263659947000
225,2015-11-13,1.08103,1.08167,1.07137,1.07668,158760,0,246799231000
226,2015-11-16,1.07366,1.07578,1.06744,1.06847,148817,7,230761945000
227,2015-11-17,1.0677,1.06904,1.06305,1.0643,145784,0,237581338000
228,2015-11-18,1.06413,1.06922,1.06166,1.06583,135966,7,218959615000
229,2015-11-19,1.06574,1.07628,1.06549,1.07338,156694,0,252476817000
230,2015-11-20,1.07322,1.07382,1.06397,1.06451,141561,7,229651629000
231,2015-11-23,1.06372,1.06565,1.05922,1.06354,150590,0,249074624000
232,2015-11-24,1.06355,1.0673300000000001,1.06193,1.06426,154783,0,244526722000
233,2015-11-25,1.0642800000000001,1.0689,1.05657,1.06238,163860,0,263077918000
234,2015-11-26,1.06228,1.0627,1.05996,1.06102,100405,7,156318896000
235,2015-11-27,1.06101,1.06376,1.05682,1.05938,122303,0,193526246000
236,2015-11-30,1.05887,1.05947,1.05576,1.05643,125836,2,206755500000
237,2015-12-01,1.05639,1.06369,1.05629,1.06324,142795,0,240856439000
238,2015-12-02,1.0634,1.06355,1.05505,1.06135,148672,0,248002153000
239,2015-12-03,1.06121,1.09807,1.05222,1.09385,193877,7,292711038000
240,2015-12-04,1.09408,1.09559,1.08357,1.08779,197815,7,289168668000
241,2015-12-07,1.08681,1.08872,1.07958,1.08366,137004,7,222472652000
242,2015-12-08,1.08348,1.09021,1.08299,1.0892,147793,0,234642636000
243,2015-12-09,1.08895,1.10427,1.08789,1.10244,173961,7,260447059000
244,2015-12-10,1.10214,1.10242,1.09247,1.09401,152562,7,234855869000
245,2015-12-11,1.09395,1.10305,1.09263,1.09894,163728,7,217507404000
246,2015-12-14,1.09801,1.10483,1.09452,1.09922,173997,7,248298521000
247,2015-12-15,1.09905,1.10593,1.09044,1.09285,159311,7,229326984000
248,2015-12-16,1.09289,1.10116,1.08878,1.09104,173023,7,228037815000
249,2015-12-17,1.09097,1.09138,1.08023,1.08245,150539,0,201998033000
250,2015-12-18,1.08242,1.08742,1.08047,1.08613,156544,7,201864071000
251,2015-12-21,1.08511,1.09387,1.08457,1.09139,127939,7,165604315000
252,2015-12-22,1.09133,1.09839,1.09021,1.09568,120357,7,159462304000
253,2015-12-23,1.09506,1.09568,1.08696,1.09099,104495,7,130519778000
254,2015-12-24,1.09087,1.09673,1.09023,1.09542,61302,0,70143103000
255,2015-12-28,1.0944099999999999,1.09922,1.0944099999999999,1.09681,79315,0,90971557000
256,2015-12-29,1.09641,1.09914,1.08988,1.0918,92900,0,110391898000
257,2015-12-30,1.09214,1.09434,1.0901399999999999,1.09312,93938,0,113234571000
258,2015-12-31,1.09303,1.09368,1.08526,1.08609,66736,0,78696821000
259,2016-01-04,1.08696,1.09462,1.07808,1.08319,157687,0,203037774000
260,2016-01-05,1.08274,1.08386,1.07104,1.07463,132203,0,183164305000
261,2016-01-06,1.07464,1.07992,1.07127,1.07796,149117,7,199604728000
262,2016-01-07,1.07789,1.09399,1.07707,1.09287,177685,0,235053822000
263,2016-01-08,1.09243,1.09331,1.08028,1.09245,172703,0,224941239000
264,2016-01-11,1.09171,1.09697,1.08476,1.08581,153753,5,208525277000
265,2016-01-12,1.08568,1.08999,1.08193,1.0857,159298,0,218747711000
266,2016-01-13,1.08579,1.0887,1.08046,1.08757,165246,7,238781195000
267,2016-01-14,1.08739,1.09429,1.08342,1.08634,181007,7,261259365000
268,2016-01-15,1.08647,1.09844,1.0854300000000001,1.09132,184568,7,257717789000
269,2016-01-18,1.09206,1.09273,1.08684,1.08941,128564,0,172660744000
270,2016-01-19,1.08894,1.09389,1.08591,1.09065,163116,0,235771451000
271,2016-01-20,1.09051,1.09757,1.08769,1.08883,192784,0,297034930000
272,2016-01-21,1.08876,1.09208,1.0777,1.0872600000000001,208559,0,304320742000
273,2016-01-22,1.08727,1.08763,1.07888,1.07965,166857,0,257346292000
274,2016-01-25,1.07886,1.08566,1.07886,1.08475,153222,7,244097483000
275,2016-01-26,1.08474,1.0874,1.08185,1.08683,148897,0,233799945000
276,2016-01-27,1.08685,1.09163,1.08503,1.0892,176075,0,254195909000
277,2016-01-28,1.08925,1.09674,1.08694,1.0939,170459,7,224201936000
278,2016-01-29,1.09384,1.09483,1.08096,1.083,209310,7,270680610000
279,2016-02-01,1.08297,1.09125,1.08142,1.08873,149072,7,178886003000
280,2016-02-02,1.08873,1.09397,1.08819,1.09177,151389,7,173470199000
281,2016-02-03,1.09158,1.11452,1.09034,1.11017,200352,7,225776652000
282,2016-02-04,1.11016,1.12387,1.10693,1.12067,225686,7,292074146000
283,2016-02-05,1.12053,1.12468,1.11084,1.11578,187784,7,286719575000
284,2016-02-08,1.11415,1.12155,1.10862,1.1191200000000001,189737,7,308947652000
285,2016-02-09,1.1191,1.13378,1.1162,1.1294,231656,7,335088672000
286,2016-02-10,1.12903,1.13111,1.11602,1.12889,229356,0,338417156000
287,2016-02-11,1.12899,1.13761,1.12736,1.13218,253405,7,303158864000
288,2016-02-12,1.1322,1.13337,1.12138,1.12503,208643,0,285054807000
289,2016-02-15,1.12336,1.1249500000000001,1.11276,1.11531,159956,7,216456387000
290,2016-02-16,1.1153,1.11928,1.11239,1.11423,168249,0,252286628000
291,2016-02-17,1.1142,1.11788,1.11057,1.11267,171626,0,231366771000
292,2016-02-18,1.11262,1.11493,1.10707,1.11058,166185,0,245431630000
293,2016-02-19,1.11063,1.1139000000000001,1.10664,1.11279,157798,0,217188046000
294,2016-02-22,1.11111,1.11244,1.10028,1.10281,148929,0,237132892000
295,2016-02-23,1.10273,1.10524,1.09898,1.1018,159977,0,262782117000
296,2016-02-24,1.10173,1.10459,1.09571,1.10116,176041,7,298745929000
297,2016-02-25,1.10137,1.10496,1.09865,1.10168,161056,7,274334832000
298,2016-02-26,1.10168,1.10679,1.09114,1.09289,159885,0,273341678000
299,2016-02-29,1.0913,1.09625,1.08589,1.08718,161758,7,263491697000
300,2016-03-01,1.08751,1.08932,1.08338,1.08656,162298,5,258998695000
301,2016-03-02,1.08644,1.08807,1.08251,1.08672,160186,7,277718952000
302,2016-03-03,1.08676,1.09725,1.08533,1.09556,154816,7,252260177000
303,2016-03-04,1.09556,1.1043,1.09027,1.10064,166289,7,242389152000
304,2016-03-07,1.09879,1.10255,1.09397,1.10121,127729,7,221885497000
305,2016-03-08,1.10127,1.10575,1.09933,1.10096,142910,7,227473184000
306,2016-03-09,1.10095,1.10345,1.09457,1.09981,134228,7,227934982000
307,2016-03-10,1.09973,1.12177,1.08219,1.11759,176693,7,251523367000
308,2016-03-11,1.11759,1.12093,1.10801,1.11462,150540,7,209617761000
309,2016-03-14,1.11444,1.11759,1.10775,1.11012,127000,7,208908434000
310,2016-03-15,1.11012,1.11248,1.10715,1.11048,130357,7,210619657000
311,2016-03-16,1.11049,1.1242,1.10575,1.1212,146973,7,201770198000
312,2016-03-17,1.12123,1.13422,1.12048,1.13151,161032,7,202177158000
313,2016-03-18,1.1313900000000001,1.13365,1.12558,1.1268799999999999,138417,7,214825698000
314,2016-03-21,1.12682,1.1284399999999999,1.12344,1.12386,115649,7,166191958000
315,2016-03-22,1.12386,1.12596,1.11881,1.1215,118562,7,149681676000
316,2016-03-23,1.12151,1.12231,1.11628,1.11796,90109,7,110528292000
317,2016-03-24,1.11802,1.11874,1.11439,1.11786,104732,0,142564891000
318,2016-03-25,1.11786,1.11789,1.11536,1.11613,45514,0,50904538000
319,2016-03-28,1.11599,1.12197,1.11527,1.11952,62033,7,107492825000
320,2016-03-29,1.1193,1.13032,1.11687,1.12893,141292,0,229344619000
321,2016-03-30,1.12896,1.13652,1.12831,1.13387,152488,0,250207053000
322,2016-03-31,1.1335899999999999,1.14115,1.13098,1.13788,145361,7,247984493000
323,2016-04-01,1.13777,1.14377,1.13344,1.13897,159690,0,265091454000
324,2016-04-04,1.13994,1.14123,1.1357,1.13888,129475,7,201912145000
325,2016-04-05,1.13863,1.14049,1.1335600000000001,1.13826,146695,7,246752444000
326,2016-04-06,1.13826,1.14317,1.13262,1.13979,149211,0,244160300000
327,2016-04-07,1.13975,1.14538,1.13373,1.13767,165889,0,257431452000
328,2016-04-08,1.13751,1.1419,1.1348799999999999,1.13949,140419,7,217414690000
329,2016-04-11,1.14138,1.1447,1.13721,1.14097,126835,0,205171184000
330,2016-04-12,1.14052,1.14645,1.13458,1.13835,144352,0,238679436000
331,2016-04-13,1.13827,1.13909,1.1268,1.12723,151524,0,257584925000
332,2016-04-14,1.12728,1.12945,1.12335,1.12663,137771,0,230033869000
333,2016-04-15,1.12616,1.13167,1.12453,1.12827,119449,0,186494558000
334,2016-04-18,1.12998,1.13317,1.12734,1.13119,119210,0,148461651000
335,2016-04-19,1.13091,1.13842,1.1303,1.13575,121795,0,169921984000
336,2016-04-20,1.1356600000000001,1.13876,1.12901,1.12952,129818,7,201561503000
337,2016-04-21,1.12952,1.13985,1.12696,1.1286,147583,0,202846835000
338,2016-04-22,1.12859,1.13084,1.12154,1.12154,143320,0,206099671000
339,2016-04-25,1.12167,1.12779,1.12145,1.1266,122000,0,172644030000
340,2016-04-26,1.1266,1.13394,1.12559,1.1295,125742,0,197827389000
341,2016-04-27,1.12948,1.13611,1.12713,1.13191,131122,0,189349013000
342,2016-04-28,1.13199,1.13676,1.1296,1.13509,155075,7,214840865000
343,2016-04-29,1.13509,1.1459,1.1347,1.14504,156574,4,230532280000
344,2016-05-02,1.14582,1.15354,1.14479,1.15331,131824,0,179662354000
345,2016-05-03,1.15331,1.16159,1.14947,1.1494900000000001,159314,0,229552231000
346,2016-05-04,1.1496,1.15292,1.14659,1.14855,156038,0,217122544000
347,2016-05-05,1.14829,1.14934,1.13856,1.14048,129054,0,183670486000
348,2016-05-06,1.1404,1.14796,1.13863,1.14009,138490,0,196953325000
349,2016-05-09,1.13939,1.14194,1.1375,1.13806,118175,7,173221091000
350,2016-05-10,1.13814,1.14096,1.13583,1.13717,117173,0,178481592000
351,2016-05-11,1.13691,1.14462,1.13686,1.14251,110018,0,171402650000
352,2016-05-12,1.14242,1.14288,1.13702,1.13766,116605,0,186349913000
353,2016-05-13,1.13736,1.13795,1.12825,1.1308799999999999,133533,0,214303443000
354,2016-05-16,1.13098,1.1342,1.13019,1.13193,103824,0,159552610000
355,2016-05-17,1.13198,1.13482,1.13013,1.13118,120937,7,193573641000
356,2016-05-18,1.13111,1.13159,1.1214,1.12158,142939,7,240962107000
357,2016-05-19,1.12144,1.12297,1.11796,1.12019,137673,0,222577909000
358,2016-05-20,1.12016,1.1237,1.1196,1.1221700000000001,100668,0,159216170000
359,2016-05-23,1.12033,1.12426,1.11873,1.1219,105512,0,162707941000
360,2016-05-24,1.12187,1.12267,1.11321,1.11393,122763,0,215466619000
361,2016-05-25,1.11398,1.11666,1.11285,1.11539,117544,0,200803395000
