time,open,high,low,close,tick_volume,spread,real_volume
2024-08-29 00:00:00,1.1118,1.11195,1.11162,1.11181,37,15,0
2024-08-29 00:05:00,1.11181,1.11182,1.11175,1.1118,20,25,0
2024-08-29 00:10:00,1.1118,1.11183,1.11178,1.11182,17,23,0
2024-08-29 00:15:00,1.11184,1.11192,1.11184,1.11189,33,13,0
2024-08-29 00:20:00,1.11186,1.1118999999999999,1.11185,1.1118999999999999,19,16,0
2024-08-29 00:25:00,1.11192,1.11192,1.11184,1.11185,26,12,0
2024-08-29 00:30:00,1.11191,1.11194,1.11184,1.11185,24,9,0
2024-08-29 00:35:00,1.11185,1.11192,1.11183,1.11192,25,6,0
2024-08-29 00:40:00,1.11192,1.11192,1.11184,1.11192,23,7,0
2024-08-29 00:45:00,1.11192,1.11194,1.11184,1.11189,19,4,0
2024-08-29 00:50:00,1.11188,1.11196,1.11187,1.1118999999999999,26,10,0
2024-08-29 00:55:00,1.1118999999999999,1.11194,1.11186,1.11194,33,9,0
2024-08-29 01:00:00,1.11194,1.11221,1.11184,1.11211,51,3,0
2024-08-29 01:05:00,1.11211,1.1122,1.1121,1.11216,38,3,0
2024-08-29 01:10:00,1.11216,1.11218,1.11206,1.11214,38,3,0
2024-08-29 01:15:00,1.11216,1.11234,1.11216,1.1123,39,4,0
2024-08-29 01:20:00,1.1123,1.11238,1.11229,1.11235,40,4,0
2024-08-29 01:25:00,1.11235,1.11238,1.11234,1.11237,33,4,0
2024-08-29 01:30:00,1.11237,1.11239,1.11234,1.11238,41,4,0
2024-08-29 01:35:00,1.11238,1.1124,1.11233,1.11236,53,4,0
2024-08-29 01:40:00,1.11236,1.11238,1.11227,1.1123,70,4,0
2024-08-29 01:45:00,1.1123,1.11235,1.11224,1.11234,60,4,0
2024-08-29 01:50:00,1.11234,1.11242,1.11232,1.11239,53,4,0
2024-08-29 01:55:00,1.11239,1.1124,1.11237,1.11239,34,4,0
2024-08-29 02:00:00,1.11239,1.11241,1.11226,1.11228,59,4,0
2024-08-29 02:05:00,1.11229,1.11244,1.11228,1.11244,49,4,0
2024-08-29 02:10:00,1.11244,1.11249,1.11241,1.11246,47,4,0
2024-08-29 02:15:00,1.11246,1.11247,1.11235,1.11244,38,4,0
2024-08-29 02:20:00,1.11244,1.11245,1.11236,1.11242,37,4,0
2024-08-29 02:25:00,1.11243,1.11258,1.11242,1.11258,58,4,0
2024-08-29 02:30:00,1.11255,1.11259,1.11246,1.11252,57,4,0
2024-08-29 02:35:00,1.11252,1.11252,1.11247,1.1125,37,4,0
2024-08-29 02:40:00,1.1125099999999999,1.11258,1.11243,1.11258,38,4,0
2024-08-29 02:45:00,1.11258,1.11261,1.11248,1.11249,35,4,0
2024-08-29 02:50:00,1.11249,1.11255,1.11243,1.11244,46,4,0
2024-08-29 02:55:00,1.11244,1.11244,1.11233,1.11244,75,4,0
2024-08-29 03:00:00,1.11244,1.11272,1.1124,1.11264,108,4,0
2024-08-29 03:05:00,1.11264,1.11286,1.11263,1.11279,94,4,0
2024-08-29 03:10:00,1.11278,1.11289,1.11265,1.11282,95,4,0
2024-08-29 03:15:00,1.11282,1.11309,1.1128,1.11299,104,3,0
2024-08-29 03:20:00,1.11299,1.11321,1.11297,1.11307,111,3,0
2024-08-29 03:25:00,1.11308,1.11315,1.11305,1.11311,90,4,0
2024-08-29 03:30:00,1.1131,1.11321,1.11302,1.11302,79,4,0
2024-08-29 03:35:00,1.11302,1.11302,1.11283,1.11283,85,4,0
2024-08-29 03:40:00,1.11283,1.1131,1.11283,1.11302,66,4,0
2024-08-29 03:45:00,1.11301,1.11304,1.11288,1.11298,81,4,0
2024-08-29 03:50:00,1.11298,1.11307,1.11296,1.11298,106,4,0
2024-08-29 03:55:00,1.1131,1.11324,1.1131,1.11314,96,4,0
2024-08-29 04:00:00,1.11314,1.11335,1.11313,1.1133,102,4,0
2024-08-29 04:05:00,1.1133,1.11337,1.11326,1.11328,92,4,0
2024-08-29 04:10:00,1.11328,1.11331,1.11307,1.1131,93,5,0
