time,open,high,low,close,tick_volume,spread,real_volume
2024-08-19 00:01:00,1.1026799999999999,1.1026799999999999,1.10263,1.10265,3,27,0
2024-08-19 00:02:00,1.10265,1.10266,1.10265,1.10265,5,31,0
2024-08-19 00:03:00,1.10265,1.10266,1.10265,1.10265,5,31,0
2024-08-19 00:04:00,1.10265,1.10265,1.10265,1.10265,1,31,0
2024-08-19 00:05:00,1.10265,1.10266,1.10265,1.10265,3,31,0
2024-08-19 00:06:00,1.10265,1.10265,1.10265,1.10265,1,31,0
2024-08-19 00:07:00,1.10264,1.10266,1.10264,1.10265,4,27,0
2024-08-19 00:08:00,1.10265,1.10265,1.10243,1.10243,4,27,0
2024-08-19 00:09:00,1.10243,1.10245,1.10226,1.10245,14,34,0
2024-08-19 00:10:00,1.10244,1.10247,1.10244,1.10247,4,34,0
2024-08-19 00:11:00,1.10247,1.10256,1.10247,1.10255,8,19,0
2024-08-19 00:12:00,1.10255,1.10255,1.10249,1.10253,4,21,0
2024-08-19 00:13:00,1.10244,1.1025800000000001,1.10244,1.10252,6,16,0
2024-08-19 00:14:00,1.10252,1.10252,1.10243,1.10243,3,21,0
2024-08-19 00:15:00,1.10253,1.10253,1.10239,1.10253,3,19,0
2024-08-19 00:16:00,1.10239,1.10253,1.10239,1.10252,5,24,0
2024-08-19 00:17:00,1.10252,1.10252,1.10252,1.10252,1,24,0
2024-08-19 00:18:00,1.10252,1.10252,1.1024,1.10241,11,11,0
2024-08-19 00:19:00,1.10241,1.10241,1.10241,1.10241,1,19,0
2024-08-19 00:20:00,1.10241,1.10243,1.10241,1.10242,4,9,0
2024-08-19 00:21:00,1.10241,1.1025,1.10241,1.10245,15,3,0
2024-08-19 00:22:00,1.10245,1.10251,1.10245,1.10249,10,3,0
2024-08-19 00:23:00,1.10247,1.10256,1.10247,1.10253,13,3,0
2024-08-19 00:24:00,1.1025,1.10253,1.1025,1.10253,28,4,0
2024-08-19 00:25:00,1.10251,1.10253,1.10251,1.10253,6,4,0
2024-08-19 00:26:00,1.10253,1.10253,1.10252,1.10252,2,9,0
2024-08-19 00:27:00,1.10252,1.10252,1.1025,1.1025,2,10,0
2024-08-19 00:28:00,1.1025,1.10259,1.1025,1.1025,3,3,0
2024-08-19 00:29:00,1.10249,1.10249,1.1022,1.10231,4,13,0
2024-08-19 00:30:00,1.10249,1.10249,1.10244,1.10244,4,11,0
2024-08-19 00:31:00,1.10244,1.10244,1.10244,1.10244,1,23,0
2024-08-19 00:32:00,1.10244,1.10245,1.10244,1.10245,4,18,0
2024-08-19 00:33:00,1.10244,1.10251,1.10244,1.10251,5,12,0
2024-08-19 00:34:00,1.10251,1.10252,1.10244,1.10245,7,11,0
2024-08-19 00:35:00,1.10252,1.10252,1.10249,1.10249,4,11,0
2024-08-19 00:36:00,1.10249,1.10251,1.10244,1.10251,7,10,0
2024-08-19 00:37:00,1.10251,1.10251,1.10251,1.10251,1,13,0
2024-08-19 00:38:00,1.10251,1.10252,1.10251,1.10252,2,16,0
2024-08-19 00:39:00,1.10252,1.10252,1.10251,1.10252,3,16,0
2024-08-19 00:40:00,1.10252,1.10252,1.10252,1.10252,1,16,0
2024-08-19 00:41:00,1.10252,1.10254,1.10248,1.10253,5,15,0
2024-08-19 00:42:00,1.10253,1.10253,1.10252,1.10253,3,15,0
2024-08-19 00:43:00,1.10253,1.10253,1.1025,1.10253,9,12,0
2024-08-19 00:44:00,1.10253,1.10257,1.10253,1.10255,9,14,0
2024-08-19 00:45:00,1.10255,1.10256,1.1025,1.1025,5,17,0
2024-08-19 00:46:00,1.10252,1.10253,1.10252,1.10252,3,16,0
2024-08-19 00:47:00,1.10252,1.10252,1.10252,1.10252,1,18,0
2024-08-19 00:48:00,1.10252,1.10252,1.10244,1.10244,2,18,0
2024-08-19 00:49:00,1.10252,1.10252,1.10252,1.10252,1,18,0
2024-08-19 00:50:00,1.10252,1.10252,1.10246,1.10252,3,18,0
2024-08-19 00:51:00,1.10252,1.10252,1.10252,1.10252,1,18,0
2024-08-19 00:52:00,1.10244,1.10256,1.10244,1.10253,11,15,0
