time,open,high,low,close,tick_volume,spread,real_volume
2024-07-29 00:00:00,1.0857,1.0858,1.0857,1.0858,2,20,0
2024-07-29 00:01:00,1.08556,1.08566,1.08549,1.08566,4,16,0
2024-07-29 00:02:00,1.08562,1.08566,1.08562,1.08566,2,54,0
2024-07-29 00:03:00,1.08567,1.08567,1.08567,1.08567,1,54,0
2024-07-29 00:04:00,1.08567,1.08567,1.08567,1.08567,1,54,0
2024-07-29 00:05:00,1.08567,1.08567,1.08558,1.08559,6,41,0
2024-07-29 00:06:00,1.08559,1.08559,1.08558,1.08558,2,48,0
2024-07-29 00:07:00,1.08566,1.08566,1.08558,1.08558,2,48,0
2024-07-29 00:08:00,1.08573,1.08573,1.08558,1.08558,3,40,0
2024-07-29 00:09:00,1.08558,1.08568,1.08558,1.08568,2,31,0
2024-07-29 00:10:00,1.08558,1.08558,1.08558,1.08558,1,49,0
2024-07-29 00:11:00,1.08558,1.08567,1.08557,1.08567,3,45,0
2024-07-29 00:12:00,1.08557,1.08562,1.08557,1.08562,3,44,0
2024-07-29 00:13:00,1.0856,1.08562,1.0856,1.08562,3,46,0
2024-07-29 00:14:00,1.08565,1.08565,1.08562,1.08562,3,47,0
2024-07-29 00:15:00,1.08574,1.08574,1.08558,1.08558,2,21,0
2024-07-29 00:16:00,1.08574,1.08574,1.08558,1.08558,4,21,0
2024-07-29 00:17:00,1.08574,1.08574,1.08574,1.08574,1,21,0
2024-07-29 00:18:00,1.08559,1.08574,1.08559,1.08574,2,21,0
2024-07-29 00:19:00,1.08574,1.08574,1.08573,1.08573,8,21,0
2024-07-29 00:20:00,1.08571,1.08577,1.08564,1.08577,10,16,0
2024-07-29 00:21:00,1.08577,1.08577,1.08572,1.08572,3,21,0
2024-07-29 00:22:00,1.08572,1.08576,1.08572,1.08576,2,21,0
2024-07-29 00:24:00,1.08572,1.08572,1.08566,1.08569,6,21,0
2024-07-29 00:25:00,1.08572,1.08572,1.08569,1.08569,4,21,0
2024-07-29 00:26:00,1.08572,1.08572,1.08572,1.08572,1,21,0
